Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Pyrimidine metabolism Homo sapiens R-HSA-73848	2/24	0.23926814235993638	0.5265944381119695	0	0	2.2492970946579196	3.2168781736947505	UPP1;TYMP
Defective CHST3 causes SEDCJD Homo sapiens R-HSA-3595172	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	VCAN
Defective CHSY1 causes TPBS Homo sapiens R-HSA-3595177	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	VCAN
Defective CHST14 causes EDS, musculocontractural type Homo sapiens R-HSA-3595174	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	VCAN
Attachment of GPI anchor to uPAR Homo sapiens R-HSA-162791	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	PLAUR
Clearance of Nuclear Envelope Membranes from Chromatin Homo sapiens R-HSA-2993913	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	BANF1
Nef Mediated CD8 Down-regulation Homo sapiens R-HSA-182218	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	AP2A1
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant Homo sapiens R-HSA-2660825	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	JAG1
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant Homo sapiens R-HSA-2660826	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	JAG1
PTK6 promotes HIF1A stabilization Homo sapiens R-HSA-8857538	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	HBEGF
Phase 3 - rapid repolarisation Homo sapiens R-HSA-5576890	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	KCNQ1
Interleukin-1 processing Homo sapiens R-HSA-448706	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	CASP1
Histidine catabolism Homo sapiens R-HSA-70921	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	HAL
Synthesis of Ketone Bodies Homo sapiens R-HSA-77111	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	ACAT1
Ubiquinol biosynthesis Homo sapiens R-HSA-2142789	1/7	0.2425362828034736	0.5265944381119695	0	0	4.121836121836122	5.839009372616228	PDSS1
PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528	5/86	0.24300279053994925	0.5265944381119695	0	0	1.5285164422723716	2.1623652356307126	CD86;NRG4;TRAT1;IRS2;HBEGF
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer Homo sapiens R-HSA-2173793	3/44	0.24417507465527077	0.5265944381119695	0	0	1.8109520062942566	2.553206528261677	TFDP1;UBE2D3;E2F4
Phospholipase C-mediated cascade; FGFR3 Homo sapiens R-HSA-5654227	3/44	0.24417507465527077	0.5265944381119695	0	0	1.8109520062942566	2.553206528261677	PRKCD;PRKCA;CALM1
Inositol phosphate metabolism Homo sapiens R-HSA-1483249	3/44	0.24417507465527077	0.5265944381119695	0	0	1.8109520062942566	2.553206528261677	INPPL1;CALM1;PLCB2
SLC-mediated transmembrane transport Homo sapiens R-HSA-425407	13/268	0.2459937943984797	0.5294535775229804	0	0	1.2639805203127001	1.7726681780420825	SLC36A1;NUP210;SLC31A1;SLC1A3;SLC4A1;SLC1A5;HK2;SLC2A9;SLC7A5;SLCO3A1;BSG;CALM1;SLC15A3
Basigin interactions Homo sapiens R-HSA-210991	2/25	0.2538572000883378	0.5431645125783519	0	0	2.1513895114298522	2.949519252107094	SLC7A5;BSG
Diseases of metabolism Homo sapiens R-HSA-5668914	3/45	0.25470413129658004	0.5431645125783519	0	0	1.767741935483871	2.417656990102094	TCN2;CCDC59;CSF2RA
APC/C:Cdc20 mediated degradation of Securin Homo sapiens R-HSA-174154	4/66	0.25484251435999616	0.5431645125783519	0	0	1.5970659331499542	2.1833640338610816	CDC20;ANAPC15;PSMB3;PSME3
Integration of energy metabolism Homo sapiens R-HSA-163685	6/110	0.2570821110324502	0.5431645125783519	0	0	1.4287066560382622	1.9406976117402726	MLX;PRKCA;IQGAP1;ADIPOR1;PLCB2;GNAI2
Toll Like Receptor 9 (TLR9) Cascade Homo sapiens R-HSA-168138	5/88	0.2576957644971094	0.5431645125783519	0	0	1.4915288579934225	2.0224767340304677	TLR8;TAB3;TLR7;NOD2;MAP2K7
Transcription of the HIV genome Homo sapiens R-HSA-167172	4/67	0.26345723072431804	0.5431645125783519	0	0	1.571633649153029	2.0963459173539114	ELL;TCEB3;POLR2J;POLR2K
Assembly of the pre-replicative complex Homo sapiens R-HSA-68867	4/67	0.26345723072431804	0.5431645125783519	0	0	1.571633649153029	2.0963459173539114	ORC1;PSMB3;PSME3;E2F2
Semaphorin interactions Homo sapiens R-HSA-373755	4/67	0.26345723072431804	0.5431645125783519	0	0	1.571633649153029	2.0963459173539114	SEMA4A;TYROBP;SEMA3A;RAC1
DNA Damage Bypass Homo sapiens R-HSA-73893	3/46	0.2652949711394568	0.5431645125783519	0	0	1.7265416354088523	2.2909704951244514	POLD3;PCNA;KIAA0101
G alpha (z) signalling events Homo sapiens R-HSA-418597	3/46	0.2652949711394568	0.5431645125783519	0	0	1.7265416354088523	2.2909704951244514	PRKCD;PRKCA;GNAI2
Phospholipase C-mediated cascade; FGFR4 Homo sapiens R-HSA-5654228	3/46	0.2652949711394568	0.5431645125783519	0	0	1.7265416354088523	2.2909704951244514	PRKCD;PRKCA;CALM1
Chromatin organization Homo sapiens R-HSA-4839726	11/226	0.26593548953630525	0.5431645125783519	0	0	1.267863315242109	1.6792868883850367	TADA2B;NCOA1;KAT2B;BRPF1;SUV39H1;DOT1L;TADA3;PADI4;ACTB;TAF5L;GATAD2A
Chromatin modifying enzymes Homo sapiens R-HSA-3247509	11/226	0.26593548953630525	0.5431645125783519	0	0	1.267863315242109	1.6792868883850367	TADA2B;NCOA1;KAT2B;BRPF1;SUV39H1;DOT1L;TADA3;PADI4;ACTB;TAF5L;GATAD2A
Termination of O-glycan biosynthesis Homo sapiens R-HSA-977068	2/26	0.26846375651694304	0.5431645125783519	0	0	2.0616408934707904	2.71113891941702	MUC12;ST6GALNAC4
Recycling pathway of L1 Homo sapiens R-HSA-437239	2/26	0.26846375651694304	0.5431645125783519	0	0	2.0616408934707904	2.71113891941702	KIF4B;AP2A1
FGFR2 alternative splicing Homo sapiens R-HSA-6803529	2/26	0.26846375651694304	0.5431645125783519	0	0	2.0616408934707904	2.71113891941702	POLR2J;POLR2K
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	2/26	0.26846375651694304	0.5431645125783519	0	0	2.0616408934707904	2.71113891941702	TAB3;NOD2
Phase 2 - plateau phase Homo sapiens R-HSA-5576893	2/26	0.26846375651694304	0.5431645125783519	0	0	2.0616408934707904	2.71113891941702	CACNB4;KCNQ1
Downregulation of TGF-beta receptor signaling Homo sapiens R-HSA-2173788	2/26	0.26846375651694304	0.5431645125783519	0	0	2.0616408934707904	2.71113891941702	SMURF1;PPP1CA
Insulin receptor recycling Homo sapiens R-HSA-77387	2/26	0.26846375651694304	0.5431645125783519	0	0	2.0616408934707904	2.71113891941702	ATP6V1B2;ATP6V0D1
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5) Homo sapiens R-HSA-5688849	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	CSF2RA
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4) Homo sapiens R-HSA-5688890	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	CSF2RA
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA Homo sapiens R-HSA-428359	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	ACTB
Activation of PUMA and translocation to mitochondria Homo sapiens R-HSA-139915	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	TFDP1
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members Homo sapiens R-HSA-111453	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	BCL2L11
AMPK inhibits chREBP transcriptional activation activity Homo sapiens R-HSA-163680	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	ADIPOR1
VEGF ligand-receptor interactions Homo sapiens R-HSA-194313	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	VEGFA
VEGF binds to VEGFR leading to receptor dimerization Homo sapiens R-HSA-195399	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	VEGFA
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components Homo sapiens R-HSA-446388	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	ACTN1
Sema4D mediated inhibition of cell attachment and migration Homo sapiens R-HSA-416550	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	RAC1
Free fatty acids regulate insulin secretion Homo sapiens R-HSA-400451	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	PLCB2
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion Homo sapiens R-HSA-434316	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	PLCB2
Axonal growth inhibition (RHOA activation) Homo sapiens R-HSA-193634	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	ARHGDIA
Synthesis of PG Homo sapiens R-HSA-1483148	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	PLD1
ChREBP activates metabolic gene expression Homo sapiens R-HSA-163765	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	MLX
Ketone body metabolism Homo sapiens R-HSA-74182	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	ACAT1
Interleukin-17 signaling Homo sapiens R-HSA-448424	1/8	0.2720118959610448	0.5431645125783519	0	0	3.5328185328185326	4.5994099336672125	IL17RA
COPII (Coat Protein 2) Mediated Vesicle Transport Homo sapiens R-HSA-204005	4/68	0.27212557179525665	0.5431645125783519	0	0	1.5469961240310077	2.0134025507046474	SERPINA1;RAB1B;TRAPPC5;CTSC
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	29/659	0.27219613498496026	0.5431645125783519	0	0	1.1426197893487613	1.4868138771150547	GLTP;VAC14;INPPL1;LPL;SGMS2;ABHD5;PLD1;PIK3R6;PLB1;AGPAT3;ACAT1;PIK3R5;STS;ALOX5;PDSS1;CD36;ARSB;CTSA;NCOA1;PPP1CA;FIG4;NCEH1;STAR;GLB1;MTF1;ACER3;ALOX5AP;PLIN2;P4HB
Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	5/90	0.27259373582842794	0.5431645125783519	0	0	1.4562818659158359	1.8928354701075387	CD86;NRG4;TRAT1;IRS2;HBEGF
Defensins Homo sapiens R-HSA-1461973	3/47	0.27593717457315337	0.5457762900397177	0	0	1.6872140762463343	2.172426588666388	CD4;CCR2;TLR2
RNA Polymerase I Transcription Initiation Homo sapiens R-HSA-73762	3/47	0.27593717457315337	0.5457762900397177	0	0	1.6872140762463343	2.172426588666388	KAT2B;POLR2K;GATAD2A
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	3/47	0.27593717457315337	0.5457762900397177	0	0	1.6872140762463343	2.172426588666388	CASP1;TAB3;NOD2
Phospholipase C-mediated cascade: FGFR1 Homo sapiens R-HSA-5654219	3/47	0.27593717457315337	0.5457762900397177	0	0	1.6872140762463343	2.172426588666388	PRKCD;PRKCA;CALM1
Oxidative Stress Induced Senescence Homo sapiens R-HSA-2559580	5/91	0.28011046437050635	0.5527475826108064	0	0	1.439273142994675	1.8315776054077317	TFDP1;CDKN2C;CDKN2A;E2F2;MAP2K7
Keratan sulfate biosynthesis Homo sapiens R-HSA-2022854	2/27	0.28306440450274073	0.5527475826108064	0	0	1.9790721649484535	2.4977490395440425	B4GALT1;CHST2
RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-167160	2/27	0.28306440450274073	0.5527475826108064	0	0	1.9790721649484535	2.4977490395440425	POLR2J;POLR2K
RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-77075	2/27	0.28306440450274073	0.5527475826108064	0	0	1.9790721649484535	2.4977490395440425	POLR2J;POLR2K
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	2/27	0.28306440450274073	0.5527475826108064	0	0	1.9790721649484535	2.4977490395440425	ACTB;TUBA4A
Platelet calcium homeostasis Homo sapiens R-HSA-418360	2/27	0.28306440450274073	0.5527475826108064	0	0	1.9790721649484535	2.4977490395440425	P2RX4;CALM1
Pyruvate metabolism Homo sapiens R-HSA-70268	2/27	0.28306440450274073	0.5527475826108064	0	0	1.9790721649484535	2.4977490395440425	BSG;PDK1
Death Receptor Signalling Homo sapiens R-HSA-73887	3/48	0.2866206367782268	0.5586761595277959	0	0	1.6496344086021506	2.061376163650573	BAG4;FAS;TAB3
Organelle biogenesis and maintenance Homo sapiens R-HSA-1852241	15/326	0.2890209698939197	0.5623342783805612	0	0	1.1954208510154114	1.4838233436740225	PLK4;NCOA1;MRPS15;C2CD3;TUBB;PLK1;MRPL36;MRPL47;ASAP1;TUBG1;HSPB11;TUBA4A;CDK1;MEF2D;RAB8A
Phospholipid metabolism Homo sapiens R-HSA-1483257	8/161	0.29034975229859833	0.5630631331232239	0	0	1.2948985654868008	1.6013609662373862	FIG4;VAC14;INPPL1;PLD1;PLB1;PIK3R6;AGPAT3;PIK3R5
Epigenetic regulation of gene expression Homo sapiens R-HSA-212165	6/115	0.2904441114993166	0.5630631331232239	0	0	1.362813138755526	1.684905995038635	KAT2B;SUV39H1;TET2;ACTB;POLR2K;GATAD2A
GPCR ligand binding Homo sapiens R-HSA-500792	20/447	0.2915874729341871	0.5642611638402106	0	0	1.1613824127341148	1.4313053843753352	CX3CR1;CCR1;P2RY13;SUCNR1;CXCL8;GPR65;C5AR2;LPAR1;PTH2R;ADRB2;CXCL16;HCAR2;HCAR3;GPR132;HRH2;P2RY2;CCL5;C3AR1;PROK2;CCR2
Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978	3/49	0.2973355748679495	0.5679000456235725	0	0	1.6136886395511922	1.9572331014485247	PSMB3;PSME3;MRC1
Phospholipase C-mediated cascade; FGFR2 Homo sapiens R-HSA-5654221	3/49	0.2973355748679495	0.5679000456235725	0	0	1.6136886395511922	1.9572331014485247	PRKCD;PRKCA;CALM1
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	2/28	0.2976375270129621	0.5679000456235725	0	0	1.902854877081681	2.30602964701927	POLD3;PCNA
Extension of Telomeres Homo sapiens R-HSA-180786	2/28	0.2976375270129621	0.5679000456235725	0	0	1.902854877081681	2.30602964701927	POLD3;PCNA
Synthesis of PA Homo sapiens R-HSA-1483166	2/28	0.2976375270129621	0.5679000456235725	0	0	1.902854877081681	2.30602964701927	PLD1;AGPAT3
Bicarbonate transporters Homo sapiens R-HSA-425381	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	SLC4A1
Alpha-defensins Homo sapiens R-HSA-1462054	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	CD4
A third proteolytic cleavage releases NICD Homo sapiens R-HSA-157212	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	NCSTN
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1 Homo sapiens R-HSA-8849469	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	CBL
Adrenoceptors Homo sapiens R-HSA-390696	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	ADRB2
p75NTR regulates axonogenesis Homo sapiens R-HSA-193697	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	ARHGDIA
Degradation of cysteine and homocysteine Homo sapiens R-HSA-1614558	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	SQRDL
Pregnenolone biosynthesis Homo sapiens R-HSA-196108	1/9	0.30034192357000855	0.5679000456235725	0	0	3.091055341055341	3.7180255578519645	STAR
Chondroitin sulfate/dermatan sulfate metabolism Homo sapiens R-HSA-1793185	3/50	0.30807253264089984	0.5814936732097125	0	0	1.5792724776938916	1.8594670451364796	CSGALNACT1;VCAN;ARSB
Activation of BH3-only proteins Homo sapiens R-HSA-114452	2/29	0.3121631936594471	0.5851016928276548	0	0	1.8322833142420771	2.1331976845603733	BCL2L11;TFDP1
mRNA Capping Homo sapiens R-HSA-72086	2/29	0.3121631936594471	0.5851016928276548	0	0	1.8322833142420771	2.1331976845603733	POLR2J;POLR2K
Transferrin endocytosis and recycling Homo sapiens R-HSA-917977	2/29	0.3121631936594471	0.5851016928276548	0	0	1.8322833142420771	2.1331976845603733	ATP6V1B2;ATP6V0D1
YAP1- and WWTR1 (TAZ)-stimulated gene expression Homo sapiens R-HSA-2032785	2/29	0.3121631936594471	0.5851016928276548	0	0	1.8322833142420771	2.1331976845603733	NCOA1;KAT2B
Positive epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250913	4/73	0.3160753868150823	0.5912791190868218	0	0	1.4345204658652586	1.652244132445338	KAT2B;ACTB;POLR2K;GATAD2A
Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667	3/51	0.31882238477256186	0.5912791190868218	0	0	1.5462903225806452	1.7675971235501657	LRP1;LPL;PLB1
Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534	3/51	0.31882238477256186	0.5912791190868218	0	0	1.5462903225806452	1.7675971235501657	CD4;PSMB3;PSME3
Activation of the pre-replicative complex Homo sapiens R-HSA-68962	2/30	0.3266230623437808	0.5912791190868218	0	0	1.7667525773195876	1.9769051242072884	ORC1;MCM10
Activation of Kainate Receptors upon glutamate binding Homo sapiens R-HSA-451326	2/30	0.3266230623437808	0.5912791190868218	0	0	1.7667525773195876	1.9769051242072884	CALM1;PLCB2
Interaction With The Zona Pellucida Homo sapiens R-HSA-1300644	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	B4GALT1
Establishment of Sister Chromatid Cohesion Homo sapiens R-HSA-2468052	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	ESCO2
Nef mediated downregulation of MHC class I complex cell surface expression Homo sapiens R-HSA-164940	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	AP1S3
Activation of Ca-permeable Kainate Receptor Homo sapiens R-HSA-451308	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	CALM1
Ionotropic activity of Kainate Receptors Homo sapiens R-HSA-451306	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	CALM1
HDR through MMEJ (alt-NHEJ) Homo sapiens R-HSA-5685939	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	POLQ
Signal attenuation Homo sapiens R-HSA-74749	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	IRS2
MAPK3 (ERK1) activation Homo sapiens R-HSA-110056	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	CDK1
Regulated proteolysis of p75NTR Homo sapiens R-HSA-193692	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	NCSTN
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation Homo sapiens R-HSA-975163	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	TAB3
IRAK2 mediated activation of TAK1 complex Homo sapiens R-HSA-937042	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	TAB3
GP1b-IX-V activation signalling Homo sapiens R-HSA-430116	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	FLNA
Dectin-2 family Homo sapiens R-HSA-5621480	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	FCER1G
Folding of actin by CCT/TriC Homo sapiens R-HSA-390450	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	ACTB
eNOS activation Homo sapiens R-HSA-203615	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	CALM1
Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation Homo sapiens R-HSA-1474151	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	CALM1
Purine catabolism Homo sapiens R-HSA-74259	1/10	0.32757083413096744	0.5912791190868218	0	0	2.7474617474617475	3.0663073204629385	PNP
Nonhomologous End-Joining (NHEJ) Homo sapiens R-HSA-5693571	3/52	0.3295763389595995	0.5939009866486742	0	0	1.5146543778801844	1.681186492722509	PAXIP1;XRCC4;BRCA1
Peptide ligand-binding receptors Homo sapiens R-HSA-375276	9/193	0.33735272415160394	0.6068958555089157	0	0	1.210931757788206	1.3158302189773725	CCR1;CX3CR1;CXCL8;C5AR2;CCL5;C3AR1;PROK2;CCR2;CXCL16
Formation of TC-NER Pre-Incision Complex Homo sapiens R-HSA-6781823	3/53	0.3403259373340679	0.6093748874480246	0	0	1.484283870967742	1.5998375690742255	COPS8;POLR2J;POLR2K
Trafficking of AMPA receptors Homo sapiens R-HSA-399719	2/31	0.3410002861790156	0.6093748874480246	0	0	1.7057412015641664	1.8351591339830913	AP2A1;PRKCA
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity Homo sapiens R-HSA-399721	2/31	0.3410002861790156	0.6093748874480246	0	0	1.7057412015641664	1.8351591339830913	AP2A1;PRKCA
FGFR1 mutant receptor activation Homo sapiens R-HSA-1839124	2/31	0.3410002861790156	0.6093748874480246	0	0	1.7057412015641664	1.8351591339830913	BAG4;GAB2
Heparan sulfate/heparin (HS-GAG) metabolism Homo sapiens R-HSA-1638091	3/54	0.35106305636370155	0.6095369051616091	0	0	1.4551043643263757	1.5231878592347254	VCAN;GLB1;SGSH
Meiotic recombination Homo sapiens R-HSA-912446	3/54	0.35106305636370155	0.6095369051616091	0	0	1.4551043643263757	1.5231878592347254	RAD51;BRCA1;BRCA2
SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113	3/54	0.35106305636370155	0.6095369051616091	0	0	1.4551043643263757	1.5231878592347254	CDC20;PSMB3;PSME3
RNA polymerase II transcribes snRNA genes Homo sapiens R-HSA-6807505	4/77	0.3516440717526666	0.6095369051616091	0	0	1.3556334289051715	1.4168209939884098	ELL;NABP1;POLR2J;POLR2K
Generic Transcription Pathway Homo sapiens R-HSA-212436	34/812	0.3529878653083393	0.6095369051616091	0	0	1.0833817066091715	1.1281487705517466	GPI;PCNA;ELL;UBE2D3;BRCA1;PRDM1;ZNF25;NDRG1;AURKB;AURKA;TCEB3;CASP1;E2F4;POLR2J;E2F7;ZNF385A;POLR2K;NCOA1;BRPF1;VDR;CDKN2A;GATAD2A;CCNA2;CCNA1;KAT2B;TPX2;TFDP1;CCNE2;BCL6;CCNE1;FANCD2;CDK1;FAS;SGK1
Transport of organic anions Homo sapiens R-HSA-879518	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	SLCO3A1
Dermatan sulfate biosynthesis Homo sapiens R-HSA-2022923	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	VCAN
Interleukin-6 signaling Homo sapiens R-HSA-1059683	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	CBL
DSCAM interactions Homo sapiens R-HSA-376172	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	RAC1
CASP8 activity is inhibited Homo sapiens R-HSA-5218900	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	FAS
Regulation by c-FLIP Homo sapiens R-HSA-3371378	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	FAS
Dimerization of procaspase-8 Homo sapiens R-HSA-69416	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	FAS
RHO GTPases activate KTN1 Homo sapiens R-HSA-5625970	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	RAC1
Interleukin-7 signaling Homo sapiens R-HSA-1266695	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	IL7R
Sodium/Calcium exchangers Homo sapiens R-HSA-425561	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	CALM1
CLEC7A (Dectin-1) induces NFAT activation Homo sapiens R-HSA-5607763	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	CALM1
Defects in cobalamin (B12) metabolism Homo sapiens R-HSA-3296469	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	TCN2
CYP2E1 reactions Homo sapiens R-HSA-211999	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	CYP2E1
Heme biosynthesis Homo sapiens R-HSA-189451	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	ALAS2
Tryptophan catabolism Homo sapiens R-HSA-71240	1/11	0.35374137215949464	0.6095369051616091	0	0	2.4725868725868727	2.5694856234495673	KYNU
Vpr-mediated nuclear import of PICs Homo sapiens R-HSA-180910	2/32	0.3552794251686846	0.6095369051616091	0	0	1.6487972508591064	1.7062589660713874	NUP210;BANF1
DNA strand elongation Homo sapiens R-HSA-69190	2/32	0.3552794251686846	0.6095369051616091	0	0	1.6487972508591064	1.7062589660713874	POLD3;PCNA
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription Homo sapiens R-HSA-2173796	2/32	0.3552794251686846	0.6095369051616091	0	0	1.6487972508591064	1.7062589660713874	TFDP1;E2F4
Signaling by Robo receptor Homo sapiens R-HSA-376176	2/32	0.3552794251686846	0.6095369051616091	0	0	1.6487972508591064	1.7062589660713874	RAC1;SRGAP2
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	2/32	0.3552794251686846	0.6095369051616091	0	0	1.6487972508591064	1.7062589660713874	ACTB;TUBA4A
GAB1 signalosome Homo sapiens R-HSA-180292	6/125	0.3593212273636645	0.615488035388478	0	0	1.2476379152697348	1.277005448861418	CD86;NRG4;TRAT1;IRS2;PAG1;HBEGF
ECM proteoglycans Homo sapiens R-HSA-3000178	3/55	0.3617799060469411	0.6187127692586222	0	0	1.4270471464019852	1.450906299274725	VCAN;ITGAX;ITGA7
Sphingolipid de novo biosynthesis Homo sapiens R-HSA-1660661	2/33	0.36944636254708535	0.6248719817846392	0	0	1.5955271034253409	1.5887456527428991	ACER3;SGMS2
