Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/25	0.6070336465387923	0.8453886659424424	0	0	1.0953438069216759	0.5467639276185914	ZDHHC15
secondary active transmembrane transporter activity (GO:0015291)	2/56	0.6135504088626939	0.8520573283642481	0	0	0.9734508790596342	0.4755237963604551	SLC25A30;SLC16A2
ion gated channel activity (GO:0022839)	1/26	0.6214538422465855	0.8534171148400185	0	0	1.0514754098360655	0.5001801641263339	TMEM63A
neuropeptide hormone activity (GO:0005184)	1/26	0.6214538422465855	0.8534171148400185	0	0	1.0514754098360655	0.5001801641263339	AVP
phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	1/26	0.6214538422465855	0.8534171148400185	0	0	1.0514754098360655	0.5001801641263339	OBSCN
phosphatidylinositol-4-phosphate binding (GO:0070273)	1/26	0.6214538422465855	0.8534171148400185	0	0	1.0514754098360655	0.5001801641263339	OBSCN
carboxylic acid transmembrane transporter activity (GO:0046943)	2/57	0.6232120884271375	0.8534543322071633	0	0	0.9557020271110558	0.4519212762667975	ABCB1;SLC16A2
actin binding (GO:0003779)	6/177	0.6340851336027534	0.8628797978430783	0	0	0.9216438620623084	0.4198751867701027	PACRG;ABLIM1;TPM2;TPM1;PAWR;MYH10
androgen receptor binding (GO:0050681)	1/27	0.6353455712313132	0.8628797978430783	0	0	1.0109815048339639	0.45856728073620634	PRMT2
metal ion transmembrane transporter activity (GO:0046873)	1/27	0.6353455712313132	0.8628797978430783	0	0	1.0109815048339639	0.45856728073620634	SLC4A8
endoribonuclease activity, producing 5'-phosphomonoesters (GO:0016891)	1/28	0.6487281750397981	0.863866576301164	0	0	0.9734871483505363	0.42126827578762077	ELAC2
lipoprotein particle receptor binding (GO:0070325)	1/28	0.6487281750397981	0.863866576301164	0	0	0.9734871483505363	0.42126827578762077	HSPG2
MHC protein binding (GO:0042287)	1/28	0.6487281750397981	0.863866576301164	0	0	0.9734871483505363	0.42126827578762077	LAG3
monocarboxylic acid transmembrane transporter activity (GO:0008028)	1/28	0.6487281750397981	0.863866576301164	0	0	0.9734871483505363	0.42126827578762077	SLC16A2
NAD binding (GO:0051287)	1/28	0.6487281750397981	0.863866576301164	0	0	0.9734871483505363	0.42126827578762077	ALDH1A1
transmembrane receptor protein kinase activity (GO:0019199)	2/60	0.651072809759388	0.863866576301164	0	0	0.9061276475305439	0.38885000074156784	BMPR1B;IGF1R
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	2/60	0.651072809759388	0.863866576301164	0	0	0.9061276475305439	0.38885000074156784	CRIM1;IGF1R
potassium channel activity (GO:0005267)	3/91	0.6531162465251998	0.863866576301164	0	0	0.8956569115815691	0.38154997542946495	KCNA6;PKD2;TMEM38B
dicarboxylic acid transmembrane transporter activity (GO:0005310)	1/29	0.6616202881724302	0.863866576301164	0	0	0.9386709601873536	0.3877306844047714	SLC25A30
inorganic anion transmembrane transporter activity (GO:0015103)	1/29	0.6616202881724302	0.863866576301164	0	0	0.9386709601873536	0.3877306844047714	SLC25A30
kinesin binding (GO:0019894)	1/29	0.6616202881724302	0.863866576301164	0	0	0.9386709601873536	0.3877306844047714	IFT88
mitogen-activated protein kinase binding (GO:0051019)	1/29	0.6616202881724302	0.863866576301164	0	0	0.9386709601873536	0.3877306844047714	DUSP16
palmitoyltransferase activity (GO:0016409)	1/29	0.6616202881724302	0.863866576301164	0	0	0.9386709601873536	0.3877306844047714	ZDHHC15
transition metal ion binding (GO:0046914)	15/445	0.6668462624570952	0.863866576301164	0	0	0.9151875364384272	0.37083010086072626	EXD2;ARG2;CDADC1;MME;DDX58;RNF8;TMEM163;ABO;ZDHHC15;CCS;SCD;MPPED2;MSRB3;TAB2;SHANK3
protein serine/threonine phosphatase activity (GO:0004722)	2/62	0.668719829860318	0.863866576301164	0	0	0.8758321933424532	0.35242620037398964	CTDSPL;CDC14B
solute:sodium symporter activity (GO:0015370)	1/30	0.674039864163672	0.863866576301164	0	0	0.906255888449218	0.35748715720213897	SLC4A8
transition metal ion transmembrane transporter activity (GO:0046915)	1/30	0.674039864163672	0.863866576301164	0	0	0.906255888449218	0.35748715720213897	SLC30A4
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	1/30	0.674039864163672	0.863866576301164	0	0	0.906255888449218	0.35748715720213897	CHRNA5
ligand-gated channel activity (GO:0022834)	1/30	0.674039864163672	0.863866576301164	0	0	0.906255888449218	0.35748715720213897	CHRNA5
O-acyltransferase activity (GO:0008374)	1/30	0.674039864163672	0.863866576301164	0	0	0.906255888449218	0.35748715720213897	MBOAT1
protein serine/threonine kinase inhibitor activity (GO:0030291)	1/30	0.674039864163672	0.863866576301164	0	0	0.906255888449218	0.35748715720213897	PKIA
phosphatidylinositol bisphosphate binding (GO:1902936)	3/94	0.6746219713508076	0.863866576301164	0	0	0.8659942796929099	0.3408577623900684	LAPTM4B;OBSCN;PARD3
methylation-dependent protein binding (GO:0140034)	2/63	0.6772692430336752	0.8640258061384384	0	0	0.861429436433361	0.33568732295959763	ING5;SPIN2B
taste receptor activity (GO:0008527)	1/31	0.6860042001590217	0.8640258061384384	0	0	0.8760018214936248	0.33014014551761084	TAS2R5
Hsp70 protein binding (GO:0030544)	1/31	0.6860042001590217	0.8640258061384384	0	0	0.8760018214936248	0.33014014551761084	PACRG
ligand-gated ion channel activity (GO:0015276)	1/31	0.6860042001590217	0.8640258061384384	0	0	0.8760018214936248	0.33014014551761084	CHRNA5
monocarboxylic acid binding (GO:0033293)	1/31	0.6860042001590217	0.8640258061384384	0	0	0.8760018214936248	0.33014014551761084	AKR1C1
ATP binding (GO:0005524)	9/278	0.6941080259674367	0.8640258061384384	0	0	0.8779293064141798	0.32055628521435	ABCA2;ABCB1;DAPK1;AKT3;BMPR1B;CDC42BPA;MYH10;PFKM;ABCG1
nucleoside-triphosphatase activity (GO:0017111)	9/278	0.6941080259674367	0.8640258061384384	0	0	0.8779293064141798	0.32055628521435	RALA;ATL1;GNA12;RHOH;RAB38;GNB5;GIMAP7;GNAI1;GBP4
voltage-gated cation channel activity (GO:0022843)	3/97	0.6951290463232629	0.8640258061384384	0	0	0.8382250072865054	0.3048270389955878	CACNB2;KCNA6;PKD2
RNA polymerase II complex binding (GO:0000993)	1/32	0.6975299611421876	0.8640258061384384	0	0	0.8476996298254892	0.3053497235854319	ELP2
SH2 domain binding (GO:0042169)	1/32	0.6975299611421876	0.8640258061384384	0	0	0.8476996298254892	0.3053497235854319	ARHGAP5
amino acid binding (GO:0016597)	1/32	0.6975299611421876	0.8640258061384384	0	0	0.8476996298254892	0.3053497235854319	DDAH2
beta-tubulin binding (GO:0048487)	1/32	0.6975299611421876	0.8640258061384384	0	0	0.8476996298254892	0.3053497235854319	PACRG
histone methyltransferase activity (GO:0042054)	1/32	0.6975299611421876	0.8640258061384384	0	0	0.8476996298254892	0.3053497235854319	PRMT2
cysteine-type peptidase activity (GO:0008234)	3/98	0.7017437828097254	0.8660185887197968	0	0	0.8293583273251622	0.29374787429416466	UCHL1;CASP10;CTSF
2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	1/33	0.7086332024611642	0.8660185887197968	0	0	0.821166325136612	0.2828238320793663	EGLN3
RNA polymerase core enzyme binding (GO:0043175)	1/33	0.7086332024611642	0.8660185887197968	0	0	0.821166325136612	0.2828238320793663	ELP2
basal RNA polymerase II transcription machinery binding (GO:0001099)	1/33	0.7086332024611642	0.8660185887197968	0	0	0.821166325136612	0.2828238320793663	ELP2
delayed rectifier potassium channel activity (GO:0005251)	1/33	0.7086332024611642	0.8660185887197968	0	0	0.821166325136612	0.2828238320793663	KCNA6
GDP binding (GO:0019003)	2/67	0.7096785189509085	0.8660185887197968	0	0	0.8082500263074819	0.2771838517937381	RALA;GNAI1
methylated histone binding (GO:0035064)	2/68	0.7173432445977393	0.8732104187325568	0	0	0.7959623595738506	0.2644193562171131	ING5;SPIN2B
frizzled binding (GO:0005109)	1/34	0.7193293929659934	0.8734714057444205	0	0	0.796241099519788	0.2623104029599026	LRP6
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	8/256	0.7253446570205024	0.8752050700320598	0	0	0.8462291434927698	0.27173124237699153	DACH1;TRPS1;ZNF10;ZNF404;HES1;GATA3;ZNF248;ZNF75A
phosphatidylinositol phosphate binding (GO:1901981)	3/102	0.7271089729391111	0.8752050700320598	0	0	0.7956828559568285	0.2535673521485941	LAPTM4B;OBSCN;PARD3
catalytic activity, acting on a tRNA (GO:0140101)	1/35	0.7296334356656726	0.8752050700320598	0	0	0.7727820636451301	0.2435909633535353	ELAC2
Hsp90 protein binding (GO:0051879)	1/35	0.7296334356656726	0.8752050700320598	0	0	0.7727820636451301	0.2435909633535353	PACRG
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	1/35	0.7296334356656726	0.8752050700320598	0	0	0.7727820636451301	0.2435909633535353	STYK1
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	46/1359	0.7364058157177132	0.881184629002021	0	0	0.9155827238753436	0.28014444623837437	ZNF154;ZNF132;ZNF594;ZNF671;ZNF770;THRB;HLF;PLAG1;GATA3;BACH2;DACH1;MECOM;ZFP30;TRPS1;NRIP1;ZNF404;ZNF667;HES1;ZNF248;ZNF302;ZNF544;E2F5;ZNF521;ZNF300;ZKSCAN1;ZIK1;ZNF662;ZNF165;ZNF285;ZBTB38;ZNF181;ZNF10;NR1H3;PBX1;ZNF75A;MEIS1;NFIA;TAL1;ZNF418;NFE2L3;ERG;ZNF852;ZNF334;ZNF135;ZNF354C;ZFP28
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	1/36	0.7395596885927105	0.881425151592543	0	0	0.7506635441061671	0.22647540541446007	AKR1C1
cysteine-type endopeptidase activity (GO:0004197)	3/105	0.7450009457802599	0.881425151592543	0	0	0.7721595487510072	0.22730044506145625	UCHL1;CASP10;CTSF
cytokine receptor binding (GO:0005126)	3/105	0.7450009457802599	0.881425151592543	0	0	0.7721595487510072	0.22730044506145625	SOCS2;TNFSF4;TRIP6
cadherin binding (GO:0045296)	10/322	0.7466938621418893	0.881425151592543	0	0	0.8402932936127957	0.24544967186508532	PPFIBP1;ARVCF;CCS;KRT18;PKP2;PROM1;CDH9;PHLDB2;CDH7;CNN3
sodium channel regulator activity (GO:0017080)	1/37	0.7491219848220599	0.881425151592543	0	0	0.7297738312082575	0.21079768532109525	PKP2
calcium channel regulator activity (GO:0005246)	1/37	0.7491219848220599	0.881425151592543	0	0	0.7297738312082575	0.21079768532109525	PRKG1
protein serine/threonine kinase activator activity (GO:0043539)	1/37	0.7491219848220599	0.881425151592543	0	0	0.7297738312082575	0.21079768532109525	ALS2
ubiquitin protein ligase activity (GO:0061630)	8/263	0.752142772657163	0.881953113250712	0	0	0.8226964164976336	0.23432789287959133	ZNRF1;TRIM74;FANCL;RNF8;NHLRC1;RNF150;DTX3;BSPRY
double-stranded RNA binding (GO:0003725)	2/73	0.7531486017820482	0.881953113250712	0	0	0.7397159977649757	0.20970410343566884	DDX58;EIF4B
pentosyltransferase activity (GO:0016763)	1/38	0.7583336518048772	0.8859205932222854	0	0	0.7100132919805051	0.19641226655970356	PPAT
protein tyrosine kinase activity (GO:0004713)	3/108	0.7619449118463932	0.8880350863836215	0	0	0.7499804305283757	0.2039054444873511	STYK1;JAK3;IGF1R
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	2/75	0.7663393367983544	0.8899607339743987	0	0	0.7193748477409441	0.19144737851037855	OBSCN;PARD3
signaling receptor complex adaptor activity (GO:0030159)	1/39	0.7672075292882747	0.8899607339743987	0	0	0.6912927811331607	0.18319116395846843	SHANK3
small GTPase binding (GO:0031267)	5/175	0.7729346024463659	0.8929761209606335	0	0	0.7715336134453782	0.19871684266803274	FGD5;ALS2;RHOH;SH3BP4;OPTN
G protein-coupled receptor binding (GO:0001664)	4/143	0.7734952911623828	0.8929761209606335	0	0	0.7550700180596264	0.1939289341378498	PACRG;GNA12;GNAI1;LRP6
cysteine-type endopeptidase inhibitor activity (GO:0004869)	1/40	0.7757559876166631	0.8929761209606335	0	0	0.6735322964831162	0.1710214733558851	AVP
ubiquitin-like protein ligase activity (GO:0061659)	8/270	0.7770522431888677	0.8929761209606335	0	0	0.8004211634640694	0.2019043925713255	ZNRF1;TRIM74;FANCL;RNF8;NHLRC1;RNF150;DTX3;BSPRY
kinase activity (GO:0016301)	3/112	0.7831041188270942	0.8967692245444041	0	0	0.7223074022872942	0.17659666057142667	ETNK1;IDNK;PGM2L1
carboxylic acid binding (GO:0031406)	1/41	0.7839909447842559	0.8967692245444041	0	0	0.6566598360655738	0.15980329877837599	AKR1C1
magnesium ion binding (GO:0000287)	4/146	0.787156702923359	0.8983061447713334	0	0	0.7390019127108329	0.17686380256107373	EXD2;EPHX2;CDC42BPA;GNAI1
amyloid-beta binding (GO:0001540)	2/80	0.7966614117659607	0.9049697660879631	0	0	0.673085692237539	0.1530095542225276	FZD6;HSPG2
tubulin binding (GO:0015631)	9/307	0.7966670963127302	0.9049697660879631	0	0	0.7912835106974675	0.17987328847877207	BEX4;PACRG;DST;IFT81;HOOK1;SGIP1;STARD9;EFHC2;PAFAH1B1
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	1/43	0.7995658634555878	0.9061746452496662	0	0	0.6253252667187094	0.13987673853995464	TARBP1
voltage-gated potassium channel activity (GO:0005249)	2/82	0.80778225670363	0.9112966877686262	0	0	0.6561901504787961	0.14007214817524483	KCNA6;PKD2
metalloendopeptidase activity (GO:0004222)	2/82	0.80778225670363	0.9112966877686262	0	0	0.6561901504787961	0.14007214817524483	MME;MMP28
protein serine/threonine kinase activity (GO:0004674)	10/344	0.813968578134222	0.9120715051216981	0	0	0.7840335925659055	0.16138039064783027	RPS6KA6;STK33;CAMK1D;TP53RK;DAPK1;AKT3;BMPR1B;CDC42BPA;PRKCZ;MYLK4
copper ion binding (GO:0005507)	1/45	0.8140191932120633	0.9120715051216981	0	0	0.5968392945851962	0.12281241805302133	CCS
histone-lysine N-methyltransferase activity (GO:0018024)	1/45	0.8140191932120633	0.9120715051216981	0	0	0.5968392945851962	0.12281241805302133	MECOM
protein heterodimerization activity (GO:0046982)	5/188	0.8231761255165116	0.9202399770513384	0	0	0.7162373145979704	0.13936910728443813	TPM2;TPM1;ABCG1;BMP6;PAFAH1B1
metallopeptidase activity (GO:0008237)	3/121	0.8250541493751696	0.9202527050723046	0	0	0.6669027165080103	0.1282495666587137	ADAM28;MME;MMP28
acetylglucosaminyltransferase activity (GO:0008375)	1/48	0.8337710692721777	0.92787615609748	0	0	0.5586559702360191	0.10156165069677978	GCNT2
cytokine receptor activity (GO:0004896)	2/88	0.8379581501351056	0.9304355135509168	0	0	0.6102185601119842	0.10787878176393381	MPL;IL12RB2
amino acid transmembrane transporter activity (GO:0015171)	1/49	0.8398779552837128	0.9304715324828549	0	0	0.5469888433515483	0.095448836078607	SLC16A2
heme binding (GO:0020037)	2/91	0.8513804401681663	0.9376071881682211	0	0	0.5895571711830799	0.0948575082783559	CYP51A1;SDHC
endonuclease activity (GO:0004519)	1/51	0.8514277524265581	0.9376071881682211	0	0	0.5250546448087432	0.08445011979961646	REXO4
mRNA binding (GO:0003729)	7/263	0.8520243819459696	0.9376071881682211	0	0	0.7160220816115702	0.11466387299470929	RBM14;MYEF2;RBM8A;RBPMS;SAMD4A;LUC7L3;MYH10
ubiquitin-protein transferase activity (GO:0004842)	11/392	0.854737425774322	0.9384978862065496	0	0	0.7552148086752314	0.11853924256088447	ZNRF1;TRIM74;FANCL;TRAF5;RNF8;NHLRC1;RNF150;DTX3;FBXO21;DZIP3;BSPRY
exopeptidase activity (GO:0008238)	1/53	0.8621454918528928	0.944507369747517	0	0	0.5048076923076923	0.07487875020876401	MME
GTPase binding (GO:0051020)	5/201	0.8640422388562479	0.944507369747517	0	0	0.6682762390670554	0.09765762851960856	FGD5;ALS2;RHOH;SH3BP4;OPTN
zinc ion binding (GO:0008270)	9/336	0.8713355669092475	0.9479349564745586	0	0	0.7200060824167469	0.09916507696966674	CDADC1;MME;DDX58;RNF8;MSRB3;TAB2;TMEM163;SHANK3;ZDHHC15
flavin adenine dinucleotide binding (GO:0050660)	1/55	0.8720910396597802	0.9479349564745586	0	0	0.48606051406597856	0.06652295026346627	CRY1
single-stranded DNA binding (GO:0003697)	2/97	0.8752291733044872	0.9479349564745586	0	0	0.5521491828065376	0.07358465356262224	HMCES;REXO4
microtubule motor activity (GO:0003777)	1/56	0.8767917650150074	0.9479349564745586	0	0	0.47719821162444115	0.06274476710336425	STARD9
myosin binding (GO:0017022)	1/56	0.8767917650150074	0.9479349564745586	0	0	0.47719821162444115	0.06274476710336425	RALA
DNA-binding transcription factor binding (GO:0140297)	5/208	0.8825557613281464	0.9520787534677815	0	0	0.64499539868998	0.08058140785488109	BEX1;TAL1;FHL2;HES1;DACT1
nuclease activity (GO:0004518)	1/60	0.8939314550883393	0.9611962752243939	0	0	0.4447531721774567	0.049868473753815874	REXO4
endopeptidase activity (GO:0004175)	8/315	0.8949068769330563	0.9611962752243939	0	0	0.6814781534314276	0.07566834535750379	UCHL1;ADAM28;MME;CASP10;MMP28;REN;CTSF;PSMB8
G protein-coupled receptor activity (GO:0004930)	7/283	0.897643759904545	0.9620399426803058	0	0	0.6634377370543378	0.07163932926445378	GPR173;GABBR1;ADGRG1;NPR3;ADGRG6;F2RL1;S1PR4
growth factor receptor binding (GO:0070851)	2/105	0.901553913023904	0.9625051826539149	0	0	0.5090513062303269	0.05275575327335447	FGF16;TRIP6
organic anion transmembrane transporter activity (GO:0008514)	3/144	0.9019825443937296	0.9625051826539149	0	0	0.5574468085106383	0.057506274765274985	SLC35B3;SLC4A8;SLC2A10
protein kinase activator activity (GO:0030295)	1/63	0.9052044009381907	0.9638569539147472	0	0	0.42316675480345495	0.042145082797452244	ALS2
motor activity (GO:0003774)	1/66	0.915280693844738	0.9703943700332384	0	0	0.403572929802438	0.03572608840258388	STARD9
ribonuclease activity (GO:0004540)	1/66	0.915280693844738	0.9703943700332384	0	0	0.403572929802438	0.03572608840258388	ELAC2
microtubule binding (GO:0008017)	5/232	0.930542341447687	0.9844578848362868	0	0	0.5760759064723823	0.04147037951003032	DST;HOOK1;SGIP1;STARD9;PAFAH1B1
protease binding (GO:0002020)	2/118	0.9335511276077779	0.9847633874447118	0	0	0.4516958347091844	0.031058401292907094	ATP9A;SERPINB6
phospholipase activity (GO:0004620)	1/73	0.9348260959921402	0.9847633874447118	0	0	0.3642038554948391	0.024545431644734064	PLCB4
ubiquitin binding (GO:0043130)	1/74	0.937223394749869	0.9851836537562589	0	0	0.35919604760835394	0.02328797656196441	UCHL1
acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	1/76	0.9417570208864798	0.987843002759648	0	0	0.3495810564663024	0.02097765209704997	ZDHHC15
hormone activity (GO:0005179)	1/78	0.9459636373694358	0.990148775420662	0	0	0.34046554538357815	0.018913252229980134	AVP
ligand-gated cation channel activity (GO:0099094)	1/80	0.9498668014240876	0.9921278243688034	0	0	0.331811579165802	0.01706623525187901	CHRNA5
G protein-coupled peptide receptor activity (GO:0008528)	1/82	0.9534883752619069	0.9924694583197498	0	0	0.3235849693044593	0.015411719694796464	NPR3
transcription regulatory region nucleic acid binding (GO:0001067)	4/212	0.9542201282830859	0.9924694583197498	0	0	0.502769863880975	0.02356024414923924	TAL1;NR1H3;GATA3;PBX1
UDP-glycosyltransferase activity (GO:0008194)	1/84	0.9568486482209871	0.9931081759430456	0	0	0.31575482256896437	0.013927961758254542	GCNT2
growth factor activity (GO:0008083)	1/87	0.9614399339948067	0.9957770744946213	0	0	0.30469246409963147	0.011981478758196109	FGF16
DNA binding (GO:0003677)	21/811	0.9662044549776687	0.9986138287295401	0	0	0.6898325273787512	0.02371631539586887	THRB;HLF;MTERF2;NR1H3;PSIP1;GATA3;SMARCA1;PBX1;REXO4;MLF1;REPIN1;MEIS1;MECOM;POLG2;HMCES;CRY1;ZNF711;HES1;ERG;NHEJ1;ZNF300
protein kinase binding (GO:0019901)	11/506	0.9798779731546401	0.9999634327674402	0	0	0.5777777777777777	0.011744623083307685	PARD6B;NBEA;SV2A;LRBA;PKIA;PKP2;SPDYE16;RHOH;DUSP16;ADCY6;DACT1
thiol-dependent deubiquitinase (GO:0004843)	1/106	0.9810962145521	0.9999634327674402	0	0	0.2493104345563362	0.0047580263663627165	UCHL1
deubiquitinase activity (GO:0101005)	1/112	0.984908693584673	0.9999634327674402	0	0	0.23576035051444888	0.0035850518067923926	UCHL1
omega peptidase activity (GO:0008242)	1/113	0.9854648131653521	0.9999634327674402	0	0	0.233643149882904	0.0034209697245245513	UCHL1
hexosyltransferase activity (GO:0016758)	1/119	0.9883970517034495	0.9999634327674402	0	0	0.22169352597943873	0.0025873380917555556	GCNT2
kinase binding (GO:0019900)	9/461	0.9885632964019516	0.9999634327674402	0	0	0.5174515963428348	0.005952041651848524	LAPTM4B;NBEA;SV2A;LRBA;TRIP6;SPDYE16;RHOH;PFKM;ADCY6
protein phosphatase binding (GO:0019903)	1/123	0.9900156531894746	0.9999634327674402	0	0	0.21438009495655289	0.002151202352884576	JAK3
serine-type peptidase activity (GO:0008236)	1/125	0.9907382874273692	0.9999634327674402	0	0	0.21090031729243786	0.001962399804832545	KLK10
double-stranded DNA binding (GO:0003690)	13/651	0.9953570415395863	0.9999634327674402	0	0	0.5272052420759318	0.002453492187996144	THRB;HLF;PSIP1;GATA3;BACH2;PBX1;REXO4;ZNF75A;POLG2;CRY1;HES1;ERG;ZNF385D
transcription cis-regulatory region binding (GO:0000976)	10/549	0.9962479047134675	0.9999634327674402	0	0	0.4805785007326205	0.0018065676578281789	DACH1;TAL1;TRPS1;ZNF10;NR1H3;ZNF404;GATA3;ZNF248;PBX1;ZNF75A
cytokine activity (GO:0005125)	1/173	0.9984757149504859	0.9999634327674402	0	0	0.15166317194052611	2.3135427531140808E-4	BMP6
receptor ligand activity (GO:0048018)	3/307	0.9991996771064798	0.9999634327674402	0	0	0.25634913482335975	2.0524422311806736E-4	FGF16;SEMA3C;BMP6
sequence-specific DNA binding (GO:0043565)	12/707	0.9994062602120876	0.9999634327674402	0	0	0.44475398876460553	2.641465638869212E-4	THRB;HLF;ZBTB38;ZNF711;HES1;GATA3;ERG;ZNF385D;BACH2;PBX1;ZNF300;ZNF75A
sequence-specific double-stranded DNA binding (GO:1990837)	12/712	0.9994712501666011	0.9999634327674402	0	0	0.44145829205468595	2.334827307951098E-4	TSPYL2;THRB;HLF;TAL1;NR1H3;HES1;GATA3;ERG;ZNF385D;BACH2;PBX1;ZNF75A
olfactory receptor activity (GO:0004984)	1/209	0.9996054723834272	0.9999634327674402	0	0	0.12517733291298866	4.9395659419825314E-5	OR51B4
RNA binding (GO:0003723)	27/1406	0.9999634327674402	0.9999634327674402	0	0	0.4960855569273625	1.8140807611331234E-5	RBM8A;PSIP1;MSI2;NTPCR;RCC1L;RPGR;REPIN1;TRA2A;MYH10;EIF4B;RBM14;MYEF2;RBPMS;DDX58;RPL23;ELAC2;RPL22;SAMD4A;DDX50;REXO4;BST2;KRT18;TRIP6;RBM12B;LUC7L3;DZIP3;TPT1
